RecordID,PlayerID,Club,Position,BaseSalary,GuaranteedComp,Year
T6eN6o6p,TrD2XH,NE,F,"110000.00","120000.00",2022
l0rMrFYq,TrD2XH,NE,F,"125000.00","133000.00",2023
o0x4NB7r,iYK8Oa,CLB,F,"90000.0","91875.0",2009
GgInq1MW,iYK8Oa,CLB,F,"108000.0","109875.0",2010
70QkuDUy,iYK8Oa,CLB,F,"120000.0","121875.0",2011
MpaJudtE,iYK8Oa,CLB,F,"132000.0","133875.0",2012
AB207f1u,s0Zg9h,VAN,D-M,"200000.0","237362.5",2013
gi9xdTF7,s0Zg9h,CHV,D-M,"400000.0","446500.0",2014
eJS5OuHv,s0Zg9h,MTL,D-M,"275000.0","275000.0",2015
N5L5fACz,yBkHid,PHI,M,"125000.0","139500.0",2016
DR2ZXdnS,49FixR,LA,M,"960000.00","1216667.00",2024
pZG7WeLT,49FixR,LA,M,"880000.00","1136667.00",2025 Sp
gHUgrANg,Q8sZeS,NE,D,"65500.00","65500.00",2022
4H4pAKqM,Q8sZeS,NE,D,"68775.00","68775.00",2023
iQKTPHFO,9ByCP5,TOR,F,"180000.0","204450.0",2013
B7MfStwT,NPm3QX,MIA,D,"350000.00","362500.00",2020
6vCPqhM7,NPm3QX,RBNY,D,"400000.00","444375.00",2021
B1LSoqIo,NPm3QX,RBNY,D,"425000.00","469375.00",2022
CsbbU05v,NPm3QX,RBNY,D,"450000.00","494375.00",2023
ZFXyefUr,NPm3QX,RBNY,D,"642000.00","717000.00",2024
aQThOcsq,NPm3QX,SD,D,"732000.00","807000.00",2025 Sp
oTmdURMu,J8DaVj,RBNY,M,"1000008.0","1250008.0",2007
IX4LiP6G,YZSO5m,VAN,M-F,"440000.04","533700.04",2017
YpQFp679,YZSO5m,VAN,F-M,"440000.04","533700.04",2018
TEE3Yw9K,YZSO5m,VAN,F,"650000.04","713140.04",2019
RHp1hBxU,YZSO5m,DC,M-F,"680000.00","743140.00",2020
idu9bVC2,YZSO5m,DC,M-F,"711500.00","774640.00",2021
BOa24Tf4,YZSO5m,CLT,M-F,"797500.00","797500.00",2022
FLMZgSMr,eLxrkN,RSL,GK,"17700.0","17700.0",2007
k1FSN7nd,eLxrkN,RSL,GK,"17700.0","17700.0",2008
pM9Zoo7L,eLxrkN,RSL,GK,"34000.0","34000.0",2009
vCRj6uXo,eLxrkN,RSL,GK,"40000.0","40000.0",2010
6s881DNv,eLxrkN,RSL,GK,"50000.0","58304.0",2011
PAXU84sM,eLxrkN,RSL,GK,"66000.0","74304.0",2012
YY5Z2q7s,eLxrkN,CHI,GK,"74000.0","78316.67",2014
YxoDNPmw,eLxrkN,RBNY,GK,"86000.0","90316.67",2015
GT5Jg4VQ,eLxrkN,RBNY,GK,"62500.0","62500.0",2016
9pUGeKuH,eLxrkN,ATL,GK,"65004.0","65004.0",2017
YJhE9FSB,CQBbpZ,CHI,D,"56250.00","64250.00",2019
Tcze2781,CQBbpZ,CHI,D,"70000.00","78000.00",2020
QvdvHbuf,CQBbpZ,CHI,D,"81375.00","89375.00",2021
LlAHKEaM,CQBbpZ,CHI,D,"90000.00","98000.00",2022
jSjtYlFX,xYlMCf,DAL,F,"53000.0","55000.0",2017
NVPGWgko,xYlMCf,DAL,F,"54500.00","56500.00",2018
2qWpDpxr,xYlMCf,DAL,F,"70250.04","70250.04",2019
07YS2nNw,xYlMCf,DAL,D,"105000.00","105000.00",2020
9ENe2s30,JUnJwX,CHI,D,"67360.00","67360.00",2023
wigGXp9n,JUnJwX,CHI,D,"71401.00","71401.00",2024
B4nmaQeT,JUnJwX,CHI,D,"104000.00","104000.00",2025 Sp
KOnWJbTq,CLgiMz,MLS,GK,"17700.0","17700.0",2007
9sdaH0SC,mlnTL8,MNUFC,M,"650000.00","866910.00",2020
LcrFtoWO,mlnTL8,MNUFC,M,"750000.00","966910.00",2021
veIRv9XF,mlnTL8,MNUFC,M,"850000.00","1066910.00",2022
OlIhRhlC,mlnTL8,MNUFC,M-F,"1600000.00","2151200.00",2023
LOw6OBI6,5s4FHt,DAL,D,"60000.0","62500.0",2007
AFv182Dk,5s4FHt,DAL,D,"65000.0","67500.0",2008
VAO4zkPe,dqVgGg,SJ,M,"51000.0","51000.0",2009
bvMme3Sm,B4OUoQ,PHI,M,"36504.0","36504.0",2014
hZbj04QC,B4OUoQ,ORL,M,"60000.0","60000.0",2015
S6pbWF5c,B4OUoQ,ORL,M-F,"63000.0","63000.0",2016
i31AfYms,iaevdy,LA,D,"70000.0","80000.0",2010
poAyW2ag,iaevdy,LA,D,"90000.0","100000.0",2011
FB64FsNb,iaevdy,LA,D,"90000.0","131250.0",2012
Ipp9JB9s,iaevdy,LA,D,"95000.0","95000.0",2013
gnJ3Fryz,iaevdy,LA,D,"105000.0","105000.0",2014
DEpTZQjP,iaevdy,LA,D,"150000.0","155000.0",2015
QnYWE3Ci,iaevdy,LA,D,"160000.0","165000.0",2016
QYA69XOg,iaevdy,HOU,D,"140004.0","147670.67",2017
71INlULz,iaevdy,HOU,D,"157504.50","165171.17",2018
PkGbcOyt,9VUmZx,DAL,M,"300000.00","337178.00",2020
fWsZLyce,9VUmZx,DAL,M,"450000.00","487178.00",2021
a570jUub,SI3Se2,DAL,M,"120000.0","126625.0",2007
ao4J0FDF,SI3Se2,DAL,M,"132000.0","138625.0",2008
uTOK40UN,SI3Se2,DAL,M,"145200.0","151825.0",2009
rfyD372b,dvnA5V,DC,D,"40000.0","40000.0",2010
lLDPt6N1,b0uc3H,POR,F,"62500.0","70867.29",2012
JFzhc3cj,b0uc3H,POR,F,"65625.0","73992.29",2013
EPurYtGy,ir0GaC,DAL,D,"90000.00","123750.00",2018
dRwzB2b4,l0vGjG,RBNY,F-M,"30000.0","30000.0",2007
sxUXXeQ8,l0vGjG,RBNY,M,"33000.0","33000.0",2008
IcoXbRCg,l0vGjG,RBNY,M-F,"125000.0","136500.0",2009
T6HfV2d4,l0vGjG,RBNY,M-F,"135000.0","146500.0",2010
3NioPLWh,l0vGjG,RBNY,M-F,"145000.0","156500.0",2011
bp1czKM0,l0vGjG,VAN,M-F,"170000.0","181500.0",2012
6hSu4ZhX,l0vGjG,RBNY,M,"105000.0","105000.0",2015
kAlaY7ci,COWajH,VAN,GK,"65004.0","65004.0",2017
oXioIHhQ,COWajH,VAN,GK,"68254.20","68254.20",2018
o2VW1Ogy,COWajH,CIN,GK,"71666.88","71666.88",2019
jJeam7Md,COWajH,CIN,GK,"81375.00","81375.00",2020
oV6AZAnm,COWajH,SEA,GK,"81375.00","81375.00",2021
PtWbM8Ty,COWajH,CHI,GK,"132000.00","132000.00",2022
6NwreeBK,COWajH,CHI,GK,"132000.00","132000.00",2023
S0kvroFE,COWajH,CHI,GK,"165000.00","165000.00",2024
ewHifrNR,yDBoID,SJ,F,"65500.00","65500.00",2022
kmJcaKTs,yDBoID,SJ,M,"68775.00","68775.00",2023
wVn8pgHf,yDBoID,SJ,F,"89716.00","89716.00",2024
hXTQqtwN,GYqjtS,PHI,F,"32604.0","32604.0",2011
Ln79A6hQ,GYqjtS,TOR,F,"35125.0","35125.0",2013
WBJGy3Ft,GYqjtS,TOR,F,"48500.0","48500.0",2014
ucCWxJUS,w1GUgF,PHI,GK,"71401.00","81316.00",2024
1ewhPlLd,w1GUgF,PHI,GK,"80622.00","90537.00",2025 Sp
oBRMLpdA,MmuHeE,LA,GK,"150000.0","150000.0",2009
vDRuH8kx,MmuHeE,LA,GK,"160000.0","160000.0",2010
Xo8AS86W,MmuHeE,LA,GK,"170000.0","195000.0",2011
fhu6qxl5,MmuHeE,POR,GK,"250000.0","275000.0",2012
ypMiYHMJ,MmuHeE,POR,GK,"275000.0","300000.0",2013
khte1Ve9,MmuHeE,POR,GK,"260000.0","260000.0",2014
Uavuky7g,MmuHeE,LA,GK,"260000.0","260000.0",2015
5abRsDHI,u0VJko,SJ,D,"71401.00","72988.00",2024
EjjTuroF,u0VJko,SJ,D,"80622.00","82209.00",2025 Sp
SRJYpVQh,YOJ0GD,TOR,M,"200004.0","212504.0",2008
g0Wtbf29,NM3DEw,TOR,F,"180000.0","193166.67",2017
7O5G2dGS,NM3DEw,TOR,F,"190008.00","203174.67",2018
D51abWRe,NM3DEw,VAN,F,"70250.04","70250.04",2019
Jt0uk5Uu,NM3DEw,VAN,F,"150000.00","155000.00",2020
hoaVgHvh,NM3DEw,VAN,F,"160000.00","165000.00",2021
2uk6jab7,NM3DEw,VAN,F,"84000.00","84000.00",2022
05HWgdh6,00T6Ej,POR,D,"1200000.0","1200000.0",2014
BsrG7h3w,00T6Ej,POR,D,"1000000.0","1150000.0",2015
F0iQhEGs,00T6Ej,POR,D,"1100000.0","1250000.0",2016
PKHtjPRT,00T6Ej,POR,D,"615000.0","615000.0",2017
3Gpp3Yw8,00T6Ej,POR,D,"700000.00","700000.00",2018
8oR8mqef,xjENnU,CLB,GK,"32600.04","32600.04",2011
cYZtS3a5,luLvfj,ATX,M,"1846152.00","2294152.00",2022
6lmjKK6j,luLvfj,ATX,M,"1599996.00","2047996.00",2023
8swI4jtU,luLvfj,MLS,F,"1599996.00","2047996.00",2024
TDzQB5Fl,0pIqV0,NE,D-F,"30870.0","30870.0",2007
RmeMaZEE,0pIqV0,SJ,D,"33000.0","33000.0",2008
hccSYDP0,0pIqV0,SEA,D,"69000.0","72625.0",2009
qjHnLgvA,0pIqV0,SEA,D,"72450.0","76075.0",2010
jPoCFoHT,0pIqV0,SEA,D,"92000.0","97962.5",2011
6hggJRyZ,0pIqV0,CHV,D,"120000.0","125750.0",2012
fUNGKB5b,0pIqV0,DC,D,"140000.0","145750.0",2013
Xc2Gnl7D,0pIqV0,LA,D,"80000.0","80000.0",2014
ANWind1P,0pIqV0,COL,D,"77500.0","83750.0",2015
Gk1xDdSv,Pf9gqC,RSL,GK,"64125.0","68468.75",2007
LNntANmt,Pf9gqC,RSL,GK,"91500.0","95843.75",2008
CoB14BX3,Pf9gqC,RSL,GK,"105000.0","116000.0",2009
N7Ts7xqX,Pf9gqC,RSL,GK,"120000.0","131000.0",2010
sZzg9Brw,Pf9gqC,RSL,GK,"150000.0","158250.0",2011
Bv8bINNo,Pf9gqC,RSL,GK,"170000.0","178250.0",2012
BRoOOZoq,Pf9gqC,RSL,GK,"200000.0","210833.33",2013
xWAFBOQJ,Pf9gqC,RSL,GK,"225000.0","235833.33",2014
dQZb41s0,Pf9gqC,RSL,GK,"350000.0","370000.0",2015
jOdoGeE7,Pf9gqC,RSL,GK,"400000.0","420000.0",2016
bshopqJz,Pf9gqC,RSL,GK,"450000.0","470000.0",2017
PHuKxPUD,Pf9gqC,RSL,GK,"399999.96","422499.96",2018
bNxJItXs,Pf9gqC,RSL,GK,"300000.00","322500.00",2019
dNSo8D1x,2ImOz6,POR,F,"33750.0","33750.0",2012
6DHd4YVP,2ImOz6,POR,F,"46500.0","46500.0",2013
vfao4lBg,HplY77,KC,D,"67360.00","67360.00",2023
qxcOhTFQ,HplY77,KC,D,"71401.00","71401.00",2024
LYCVT2a9,FEhQEJ,NYC,M,"340000.08","376666.75",2017
96yU5Vfh,FEhQEJ,NYC,M,"550000.00","591666.67",2018
TaXJjWKV,FEhQEJ,NYC,M,"849999.96","944999.96",2019
zJ8hg99W,FEhQEJ,NYC,M,"950000.00","1045000.00",2020
hWKBx0v1,FEhQEJ,ATX,M,"1000000.00","1095000.00",2021
aO7Z8TGN,FEhQEJ,ATX,M,"1500000.00","1640000.00",2022
rJt1OWb5,FEhQEJ,ATX,M,"1500000.00","1640000.00",2023
m26tFRF6,FEhQEJ,ATX,M,"1525000.00","1665000.00",2024
nzdz3PcB,G8CiGO,SJ,M,"40000.0","40000.0",2010
gLVxAq8v,G8CiGO,SJ,M,"42000.0","42000.0",2011
0NP90rT7,G8CiGO,SJ,M,"44100.0","44100.0",2012
32FLRAiU,G8CiGO,POR,M,"46500.0","46500.0",2013
pW6b4gbf,PQNl6X,SJ,F,"660000.00","729250.00",2019
VcmYwS1F,PQNl6X,SJ,F,"930000.00","999250.00",2020
EPqYihpf,PQNl6X,SJ,F,"870000.00","939250.00",2021
aFUPoaOn,V2EkDZ,NSH,F,"80000.04","91625.04",2019
maArDMBu,V2EkDZ,NSH,F,"120000.00","131625.00",2020
wRvgT9Cs,V2EkDZ,NSH,F,"140000.00","161500.00",2021
7oKo2Sh0,V2EkDZ,CLT,F,"230000.00","251500.00",2022
JEpda2pr,V2EkDZ,ATL,F,"89716.00","126383.00",2024
LBMudykx,V2EkDZ,VAN,F,"147600.00","186380.00",2025 Sp
lIShchqj,qIzslb,HOU,M,"63547.00","68069.00",2021
yTXDx6d8,qIzslb,HOU,M,"65500.00","70022.00",2022
apLEg5zq,qIzslb,HOU,M-F,"85444.00","89886.00",2023
DKLTOlH2,Wvapab,CHI,M,"768000.0","768000.0",2013
Z6b3poGN,MeyM0E,ATL,GK,"108000.00","115530.00",2022
YPipGjKJ,MeyM0E,MIA,GK,"104000.00","122866.00",2025 Sp
4hVKYGsp,Zj5EHW,NYC,D,"600000.00","689750.00",2023
84HVW54K,Zj5EHW,NYC,D,"660000.00","749750.00",2024
PxxvrPbw,Zj5EHW,NYC,D,"780000.00","908250.00",2025 Sp
JgVHteTH,06b5kr,CHI,M,"48500.0","48500.0",2014
KKUWe7Gy,06b5kr,CHI,M,"60000.0","60000.0",2015
8sbBszzl,lCvkDg,ORL,M,"60000.0","60000.0",2015
RVkI1uwg,lCvkDg,ORL,M,"80000.0","80000.0",2016
e2utjZ9O,lCvkDg,ORL,M,"375000.0","375000.0",2017
hOg90csv,lCvkDg,RBNY,M,"444996.00","444996.00",2018
KLKdCYmW,ahizHa,DC,F,"81375.00","96013.00",2020
DYqqROx0,zy94xv,MTL,D,"50000.0","50000.0",2012
3qyidmIc,zy94xv,MTL,D,"75000.0","75000.0",2013
pYNZOfSN,orEX6g,NE,M,"63547.00","63547.00",2020
1Kl7OdxY,orEX6g,NE,M,"63547.00","63547.00",2021
N49l1U0B,orEX6g,NE,M,"84000.00","84000.00",2022
q2YT3Ens,orEX6g,NE,M,"88200.00","88200.00",2023
VBZuqLrA,orEX6g,NE,F,"92610.00","92610.00",2024
vdS3nAwl,tbJEA4,CHV,F,"116000.0","116000.0",2013
iJxWWFsq,Pb4L4e,RSL,D,"67360.00","78460.00",2023
OnUQhMOD,Pb4L4e,RSL,D,"89716.00","100816.00",2024
Trakm6ez,Pb4L4e,RSL,D,"160000.00","171100.00",2025 Sp
UDx1qrPk,KI5LGa,ORL,F,"50000.0","50000.0",2015
Bg6o1dMY,hxRmeY,ORL,,"63547.00","63547.00",2021
mGTYp2ep,hxRmeY,ORL,M,"66724.00","66724.00",2022
Q3Tnpvu8,hxRmeY,ORL,F,"85444.00","85444.00",2023
DJPzn04K,HKUBR2,COL,M,"50004.0","50004.0",2012
Rys8HpCi,HKUBR2,COL,M,"75000.0","75000.0",2013
9WHMDACY,HKUBR2,CHV,M,"50004.0","50004.0",2014
cnx0imEW,OtC1wa,VAN,F,"890850.0","890850.0",2015
be16NNgh,OtC1wa,VAN,F,"890850.0","890850.0",2016
1JjnQsS5,50JXef,NE,F,"33756.0","33756.0",2012
Z9ZFDDoe,2pmH8M,CHI,M,"100000.0","132500.0",2012
1RztCF0C,rh4Dcz,DC,F,"550000.00","622406.00",2021
GoeGYjcS,rh4Dcz,DC,F,"550000.00","622406.00",2022
FQAD3SuE,rh4Dcz,DC,F,"550000.00","646542.00",2023
yBGbaCKr,3fDS3n,SJ,D,"17700.0","17700.0",2008
UYnNg3p4,3fDS3n,SJ,D,"20100.0","20100.0",2009
8DtLIzCa,OenA8V,TOR,GK,"33750.0","33750.0",2012
P0SqhYEo,OenA8V,TOR,GK,"46500.0","46500.0",2013
jiSNJrKF,OenA8V,TOR,GK,"36504.0","36504.0",2014
06YgxMFD,OenA8V,TOR,GK,"60000.0","60000.0",2015
I7UWWvjl,OenA8V,TOR,GK,"63000.0","63000.0",2016
B36hRofp,OenA8V,LAFC,GK,"67500.00","67500.00",2018
ji2huZCs,v3CmHC,SJ,D,"80622.00","80622.00",2025 Sp
3nEW7O6v,YshvbO,DAL,M,"60000.00","88750.00",2018
s1Fi7Wgc,YshvbO,DAL,M,"109999.92","137999.92",2019
Y0PfKk5i,YshvbO,DAL,M,"120000.00","133000.00",2020
FQ4TI3oD,YshvbO,DAL,M,"150000.00","163000.00",2021
BHS5kYFJ,YshvbO,DAL,M,"160000.00","172000.00",2022
3jddxabC,nWgO8z,LA,D,"30000.0","30000.0",2007
TwEQHH7k,nWgO8z,LA,D,"33000.0","33000.0",2008
0riNpz1s,XLPDNd,ORL,M-F,"198000.00","205500.00",2019
4kylAkWd,XLPDNd,ORL,M,"198000.00","205500.00",2020
zPrJnlmB,r1zZ45,TOR,M,"300000.0","315000.0",2007
hywPS2Vb,r1zZ45,TOR,M,"315000.0","330000.0",2008
VNxbMcPX,r1zZ45,TOR,M,"300000.0","315000.0",2009
T7yRZhF4,r1zZ45,RBNY,M,"300000.0","315000.0",2010
E8MYcNy5,r1zZ45,RBNY,M,"75000.0","75000.0",2011
lZeflFpn,p6kudv,CHI,D,"42500.0","42500.0",2007
XV10L0lj,p6kudv,CHI,D,"44625.0","44625.0",2008
ghfMNiBO,p6kudv,CHI,D,"46856.25","46856.25",2009
5bdqiwDL,p6kudv,CHI,D,"49200.0","49200.0",2010
nhERpr8S,p6kudv,TOR,D,"97500.0","100000.0",2011
jlslus5N,VJwsda,HOU,D,"110000.0","110000.0",2007
0fXC05cT,VJwsda,HOU,D,"131250.0","131250.0",2008
msxiLP3T,VJwsda,HOU,D,"137812.5","137812.5",2009
lXoOQSZ2,VJwsda,HOU,D,"135000.0","145000.0",2010
I72qN7Bi,VJwsda,HOU,D,"120000.0","120000.0",2011
biHjyWoG,e8iXgt,DC,D,"55000.0","67000.0",2014
TnDfqIEC,e8iXgt,DC,D,"70000.0","82000.0",2015
mgrwDrhJ,e8iXgt,DC,D,"75000.0","87000.0",2016
gLY3Vcej,e8iXgt,DC,D,"69996.0","69996.0",2017
aJ2qRaxB,e8iXgt,DC,D,"75000.00","75000.00",2018
CXC8eADx,e8iXgt,DC,D,"80004.00","80004.00",2019
BeOmq2Et,PpXAIK,ATL,D,"125000.04","195000.04",2017
TW7SPuaw,PpXAIK,ATL,D,"135000.00","205000.00",2018
LDfFI9VJ,PpXAIK,ATL,D,"145000.08","201250.08",2019
Rrg8kGY9,PpXAIK,ATL,D,"600000.00","637500.00",2020
ykoqCv40,PpXAIK,ATL,D,"650000.00","687500.00",2021
U1od1A71,PpXAIK,ATL,D,"700000.00","737500.00",2022
MEXxx71i,PpXAIK,ATL,D,"1400000.00","1437500.00",2023
arSya2sK,PpXAIK,CIN,D,"1431820.00","1578580.00",2024
eSNhUjHn,PpXAIK,CIN,D,"1503411.00","1650171.00",2025 Sp
iZDi9dCe,XDuiPH,MIA,F,"100000.00","145000.00",2020
ecdyD8XW,XDuiPH,MIA,F,"125000.00","170000.00",2021
Ik3WkpKu,XDuiPH,MIA,F,"140000.00","185000.00",2022
0zXSlV8T,XDuiPH,MIA,M,"200000.00","231000.00",2023
JMstc0nd,qBlMsx,CIN,F,"65500.00","86391.00",2022
72pGT0Wu,qBlMsx,CIN,D-M,"85444.00","106336.00",2023
OTxjApDw,PdBhi2,CHV,D,"12900.0","12900.0",2007
5HHh2wWV,NLnCgK,RBNY,GK,"44000.04","46500.04",2012
o4aT1d0w,NLnCgK,RBNY,GK,"75000.0","77500.0",2013
WmIVOa5T,NLnCgK,RBNY,GK,"100000.0","125000.0",2014
SAEF3HgJ,NLnCgK,RBNY,GK,"130000.0","151375.0",2015
ohjgccsm,NLnCgK,RBNY,GK,"265000.0","267500.0",2016
rYGqUH3W,NLnCgK,RBNY,GK,"290000.0","292500.0",2017
dXIqOh3u,NLnCgK,RBNY,GK,"460000.08","460000.08",2018
AZPbfcM1,NLnCgK,RBNY,GK,"490000.08","490000.08",2019
HtgPllP2,NLnCgK,MIA,GK,"375000.00","395000.00",2020
6K5AGx0m,dYQ4SX,VAN,M,"439999.92","596499.92",2012
sZ3gnJm8,pRVob5,KC,M,"96000.0","102062.5",2010
RWz5obXt,pRVob5,KC,M,"110000.0","116062.5",2011
YWzcshYf,wE08AM,DAL,M,"135000.0","135000.0",2008
9CbqZ2Mz,wE08AM,DAL,M,"140000.0","140000.0",2009
UjiMzPwj,sh0ZBt,HOU,M,"100000.0","100000.0",2016
V7nBiW5F,OSOMna,ORL,M,"65620.8","65620.8",2017
5T1qQn9G,OSOMna,ORL,M,"68901.84","68901.84",2018
VJWEwVn5,OSOMna,NYC,M,"72346.92","72346.92",2019
UVLyyamm,OSOMna,NYC,M,"81375.00","81375.00",2020
wckKRpB1,OSOMna,NYC,M,"85444.00","85444.00",2021
dYhXPmUU,Z2VNyF,VAN,D,"150000.0","150000.0",2011
ZLNr7zxA,Z2VNyF,VAN,D,"170000.0","170000.0",2012
u3LLTbXb,RE4D6s,ORL,F,"200000.0","279500.0",2015
EWHnJsAU,RE4D6s,ORL,F,"180000.0","259500.0",2016
I9wy8lPE,RE4D6s,ATL,F,"200000.0","279500.0",2017
oSCH8fCQ,qpkObe,RBNY,F,"180000.0","180000.0",2011
xBumohq5,9wj0v0,CHI,GK,"240000.0","267133.34",2017
LF3b1Gbb,PomSCg,SJ,D,"550000.00","608000.00",2022
8vRip6Pm,PomSCg,SJ,D,"600000.00","658000.00",2023
czOSZAbr,PomSCg,SJ,D,"650000.00","708000.00",2024
BJR29hxx,PomSCg,SJ,D,"700000.00","758000.00",2025 Sp
sw5Qo6ZE,o3kSXj,SEA,F,"89716.00","89716.00",2024
hPmDNKpo,pYvLJB,COL,GK,"63547.00","63547.00",2020
XCwYjTFK,pYvLJB,COL,GK,"63547.00","63547.00",2021
k0D1cRmR,pYvLJB,COL,GK,"84000.00","84000.00",2022
EpoKzOc9,pYvLJB,COL,GK,"88200.00","88200.00",2023
I6EZuCqm,Te0uUo,MTL,D,"180000.0","180000.0",2013
oISPKZup,Te0uUo,MTL,D,"240000.0","291250.0",2014
DEiTTvPj,itw82c,CHI,M,"63547.00","65447.00",2020
zW6jRDAh,itw82c,CHI,M,"66724.00","68624.00",2021
AyRe1KEd,itw82c,CHI,M,"84000.00","85900.00",2022
8idwS9Zk,itw82c,CHI,D-M,"85444.00","87344.00",2023
BHFPLllY,PJ7zW3,MNUFC,F,"575000.04","657187.54",2018
VSinI4lr,PJ7zW3,MNUFC,F,"600000.00","667187.50",2019
Txz31mKJ,30sA7X,MIA,M,"440000.00","440000.00",2025 Sp
nEeybCeu,H595CT,LAFC,F,"700000.08","1039800.08",2019
wraRqQhg,H595CT,LAFC,F,"700000.00","1039800.00",2020
NJOxMSTb,H595CT,LAFC,F,"700000.00","1039800.00",2021
WKl18KAx,CKczxp,DAL,D,"55008.0","64383.0",2012
RGt6e2v3,CmiJhj,VAN,D,"124000.0","165750.0",2015
PULKmQZc,kTEh01,MIA,M,"315000.00","350500.00",2022
3sY0k0Iy,kTEh01,MIA,M,"330000.00","365700.00",2023
2bPObTii,kTEh01,MIA,F,"345000.00","380700.00",2024
N5Xf0Q8Y,t3DC6p,POR,F,"1775000.00","2627500.00",2024
sShLru4J,t3DC6p,POR,F,"2775000.00","3627500.00",2025 Sp
I6E8YlU9,DDDPrA,DC,M-F,"261999.96","298549.86",2019
QnhxLBEg,B1ovn2,DC,F-M,"456000.00","597200.00",2022
7x3hk13u,B1ovn2,DC,M,"1000000.00","1266200.00",2023
iQX8rX9Q,B1ovn2,DC,F,"1100000.00","1366200.00",2024
O19je7Bv,djA37W,MTL,M,"35125.0","35125.0",2013
XzehDtv0,2smYNS,HOU,M,"60000.0","60000.0",2015
lO0bijEn,2smYNS,HOU,M,"53004.0","53004.0",2017
wmuAN4F8,2smYNS,HOU,M,"55654.20","55654.20",2018
vvLgSVBu,2smYNS,HOU,M,"70250.04","82750.04",2019
MMcsbvzG,2smYNS,HOU,M,"184908.00","210843.00",2020
3yArg46t,2smYNS,HOU,M,"265000.00","290935.00",2021
2eSE7STP,2smYNS,HOU,M,"285000.00","310935.00",2022
7Ju4tvKF,2smYNS,ATX,M,"180000.00","210167.00",2023
y3uxL109,2smYNS,KC,M,"89716.00","100682.00",2024
2AlrMEdq,2smYNS,KC,M,"104000.00","114966.00",2025 Sp
rnXYzCJM,Qspvxx,DAL,F,"84000.0","114000.0",2010
7Gh6Lj24,LsHWaf,CHI,F,"65500.00","65500.00",2022
LzLYlzzu,LsHWaf,CHI,F,"67360.00","67360.00",2023
Qee9PH4U,LsHWaf,CHI,F,"89716.00","89716.00",2024
N3pvxYet,LsHWaf,MLS,F,"113400.00","113400.00",2025 Sp
lm5jFKQW,QX4wIf,ORL,F,"180000.00","262000.00",2025 Sp
eDmoTliQ,f88AIQ,HOU,D,"325000.0","354333.33",2015
QcGv18Eu,f88AIQ,HOU,D,"350000.0","379333.33",2016
bFyfu8j9,rZJa5G,NYC,M,"612500.00","612500.00",2021
TrnyWChp,rZJa5G,NYC,M,"612500.00","612500.00",2022
uc50TNkr,rZJa5G,NYC,M-F,"1200000.00","1331333.00",2023
IZIFmpUJ,rZJa5G,NYC,M,"1200000.00","1331333.00",2024
UtDkeTzN,VQV5Mz,HOU,M,"80622.00","89272.00",2025 Sp
KNm0QV2N,hBSTSf,SEA,M,"999999.96","1087499.96",2018
dMSVeQSM,hBSTSf,SEA,M-F,"999999.96","1087499.96",2019
72s4Pe2I,kjwDkp,CLB,F-M,"50000.0","50000.0",2007
f1sI8e0J,kjwDkp,CLB,M,"57500.0","57500.0",2008
U9zGhcQK,kjwDkp,CLB,M-F,"92500.0","92500.0",2009
F93PgQX6,kjwDkp,CLB,M-F,"115000.0","115000.0",2010
WhnRJB2M,kjwDkp,CLB,M-F,"140000.0","140000.0",2011
Bc7pfbTu,kjwDkp,LA,F,"90000.0","90000.0",2013
bF2Pet0p,kjwDkp,LA,F,"160000.0","167500.0",2014
GraipuFc,kjwDkp,LA,F,"175000.0","191666.67",2015
r6DoJ6DE,kjwDkp,LA,D-M,"220000.0","228500.0",2016
LF007WBb,kjwDkp,LA,M,"225000.0","233500.0",2017
eS6E592E,v0DcNu,CHI,D,"120000.00","143000.00",2025 Sp
b54Y1RbD,TJqcnt,RBNY,M,"84000.0","94000.0",2008
js9bif7j,TJqcnt,RBNY,M,"120000.0","130000.0",2009
4rruIli3,fkJSsM,MIA,M,"150000.00","516667.00",2024
0kRuFace,1sK5Mm,SEA,M,"54500.04","54500.04",2018
Y0P7eolA,1sK5Mm,SEA,M-F,"57225.00","57225.00",2019
oOlqrpcy,1sK5Mm,SEA,M-D,"81375.00","81375.00",2020
YKi2yZOl,1sK5Mm,SEA,M-D,"93581.00","93581.00",2021
BjEg6B8g,1sK5Mm,SEA,M-D,"200000.00","232500.00",2022
nI03xJoT,1sK5Mm,SEA,D,"300000.00","332500.00",2023
15mkN1y2,1sK5Mm,SEA,D,"465000.00","465000.00",2024
nyd9MzSD,1sK5Mm,SEA,D,"530000.00","530000.00",2025 Sp
JGkLLqUH,NFnz7H,SEA,M,"80000.0","102000.0",2015
6aTY7TKB,NFnz7H,SEA,M,"95000.0","117000.0",2016
kMhgNhph,NFnz7H,SEA,M,"115000.0","137000.0",2017
vNSmcK9m,NFnz7H,SEA,M,"154000.00","191000.00",2018
VY8EkSuh,NFnz7H,SEA,M,"460000.08","596541.68",2019
EBzzRlqb,NFnz7H,SEA,M,"660000.00","781542.00",2020
JrI5UerG,NFnz7H,SEA,M,"760000.00","881542.00",2021
jmBXKg5x,NFnz7H,SEA,M,"860000.00","981542.00",2022
eGC2Wt3p,NFnz7H,SEA,M,"1320000.00","1441000.00",2023
06epniUn,NFnz7H,SEA,M,"1420000.00","1541000.00",2024
